t1,trgt,side,pt,sl
2011-10-03 17:12:52.487,0.009038900089699832,1.0,1,2
2011-10-03 17:12:52.487,0.00882790701388179,1.0,1,2
2011-10-03 17:12:52.487,0.008728396188966052,1.0,1,2
2011-10-03 17:18:32.571,0.008573894411895709,1.0,1,2
2011-10-03 17:01:14.565,0.008577002217735212,1.0,1,2
2011-10-03 17:01:14.565,0.008524058280536649,1.0,1,2
2011-10-03 14:44:18.366,0.00867185334338536,1.0,1,2
2011-10-03 14:44:18.366,0.008963569708371972,1.0,1,2
2011-10-03 14:44:18.366,0.0090184594991233,1.0,1,2
2011-10-03 17:01:14.565,0.008956036063774084,1.0,1,2
2011-10-03 17:01:14.565,0.00884133606028789,1.0,1,2
2011-10-03 17:18:32.571,0.00866800127176544,1.0,1,2
2011-10-03 17:12:52.487,0.008506772824160574,1.0,1,2
2011-10-03 18:47:23.385,0.008339534987112093,-1.0,1,2
2011-10-03 18:02:07.586,0.008018528261099537,-1.0,1,2
2011-10-03 17:39:43.452,0.007901458381033117,-1.0,1,2
2011-10-03 17:18:32.571,0.007806827566860078,-1.0,1,2
2011-10-03 17:18:32.571,0.007726428132708941,-1.0,1,2
2011-10-03 17:39:43.452,0.0076047251786119825,-1.0,1,2
2011-10-03 16:49:38.265,0.007544320094600423,1.0,1,2
2011-10-03 17:01:14.565,0.0074046961943748275,1.0,1,2
2011-10-03 17:12:52.487,0.007266916194145447,1.0,1,2
2011-10-03 17:18:32.571,0.007148478281758015,1.0,1,2
2011-10-03 17:39:43.452,0.007098526855147203,1.0,1,2
2011-10-03 18:47:23.385,0.007167138344104467,1.0,1,2
2011-10-03 19:59:52.534,0.007343832014316418,1.0,1,2
2011-10-03 19:59:52.534,0.0075019711040007035,1.0,1,2
2011-10-03 20:00:26.677,0.0078025827197582154,1.0,1,2
2011-10-03 20:00:26.677,0.008038669862021461,1.0,1,2
2011-10-03 20:05:00.849,0.008294006935028016,1.0,1,2
2011-10-03 19:59:52.534,0.008322147735949853,1.0,1,2
2011-10-03 19:59:52.534,0.008374592732120352,1.0,1,2
2011-10-03 20:05:00.849,0.008503856126636258,1.0,1,2
2011-10-03 20:11:51.509,0.008764948508501454,1.0,1,2
2011-10-03 23:42:57.396,0.008985539529857142,1.0,1,2
